date,year,month,day,day_of_week,week_number,quarter,day_of_year,is_weekend,climate_zone,temperature,rainfall_mm,humidity,soil_moisture,harvest_quantity,stock_available,transport_cost,market_demand_index,price
2001-03-27,2001,3,27,1,13,1,86,0,Eastern,22.61509661722988,5.169566387598477,68.3951214782816,49.232866091042396,2544.2074157155143,1130.9165995189837,354.29820671540784,1.2460245048127379,1200
2001-03-27,2001,3,27,1,13,1,86,0,Northern,17.582263394981506,5.059427641857495,57.80182237010665,49.666292680675745,1470.3393917723452,511.9877037898248,710.1843677148022,1.3993977134360953,1200
2001-03-27,2001,3,27,1,13,1,86,0,Eastern,20.750494467048238,6.7811017473570265,63.3554332368655,46.42839748142506,2263.9668453131753,2626.6099001277457,301.7342394439559,1.5042429815574951,1200
2001-03-28,2001,3,28,2,13,1,87,0,Western,16.94493129321854,10.702018183783034,59.74546197827118,49.206822043297805,1809.0394361262827,1102.2410594447092,531.3185543677545,1.4015573012403542,1200
2001-03-28,2001,3,28,2,13,1,87,0,Eastern,20.86518245973245,4.23852618460226,53.89916172030096,42.54208593253218,1853.7956671297234,797.3240308167636,333.7676656099061,1.1813201030920835,1200
2001-03-28,2001,3,28,2,13,1,87,0,Eastern,22.509620268793228,1.914813776177136,61.11755192425803,46.83693622311792,2846.5812679938185,1353.8285436711103,300.7056603944429,1.7198436226501395,1200
2001-03-29,2001,3,29,3,13,1,88,0,Southern,21.34238669905973,6.476048121285732,64.89519038818973,51.81888517430027,2133.834033194162,2259.188666763775,419.4695547427126,1.453258109590838,1200
2001-03-29,2001,3,29,3,13,1,88,0,Western,15.465649851467948,2.9850661329935053,57.59677316148425,57.19691007791962,1950.9635961012632,965.1579133446019,458.82337730661226,1.3104611291971846,1200
2001-03-29,2001,3,29,3,13,1,88,0,Kigali,19.71259454785458,3.1794576197117137,61.11147666081594,49.868777719530634,848.4682554497658,874.619192117638,257.7939375915628,1.4053147561027985,1200
2001-03-30,2001,3,30,4,13,1,89,0,Southern,17.770586826966692,15.463123965599209,69.26437079171926,45.770093212613965,1740.9697856612274,1120.48156045452,391.6526683551873,1.4140553050615199,1200
2001-03-30,2001,3,30,4,13,1,89,0,Kigali,21.82339141274467,13.789553734871593,59.570322627881005,52.97111687750133,943.6453939190608,1012.1494661833676,287.9764527545308,1.2176486418842045,1200
2001-03-31,2001,3,31,5,13,1,90,1,Kigali,20.810018875927337,2.8089256085662906,65.028252855155,48.785336594877535,659.9472102658632,511.12267446584985,235.95169131573454,1.2975523497492414,1200
2001-03-31,2001,3,31,5,13,1,90,1,Eastern,21.154041003108993,4.959560683932581,64.84090711157187,42.7540453036034,1313.111471252539,425.0893417358996,358.520706771152,1.1772565881200554,1200
2001-03-31,2001,3,31,5,13,1,90,1,Eastern,18.984383051919266,3.920062487431862,62.24631398249048,40.79131034000553,1351.833770095266,945.8668415821036,380.7295395769593,1.0634013307628607,1200
2001-03-31,2001,3,31,5,13,1,90,1,Southern,19.458458658521288,7.5811805833062476,71.27170595420819,40.66971372397596,1283.9520143594993,769.678724310422,314.3066635244576,1.2179120012457634,1200
2001-03-31,2001,3,31,5,13,1,90,1,Southern,17.269397261589717,14.198655649643793,77.53295409047843,39.8597023855498,1136.203455023573,1332.5852234456192,468.2731065314071,1.1229021606226879,1200
2001-03-31,2001,3,31,5,13,1,90,1,Western,19.470137535643538,22.59549462877926,65.78480913577066,56.30434521220101,1070.0269932611375,776.2806461338888,559.3838784969253,0.9344069130330013,1200
2001-04-01,2001,4,1,6,13,2,91,1,Eastern,21.235710434738685,2.1688256984507728,64.58146322761625,35.879555704565135,1705.9504365569364,1574.5600163638458,280.5291108312792,1.918004411406631,1200
2001-04-01,2001,4,1,6,13,2,91,1,Western,19.23625779639744,8.965067085617187,72.37826678108406,38.82563318153157,1471.877004878637,1645.2423800790937,560.798991411864,1.6308878485470668,1200
2001-04-01,2001,4,1,6,13,2,91,1,Western,22.184975497699252,1.65094145495028,72.0992384811755,46.21279879832309,1595.205681322632,975.4759207272764,494.4174149335558,1.8069481197370316,1200
2001-04-01,2001,4,1,6,13,2,91,1,Northern,16.321338120077222,10.655367449112854,63.06717531575091,48.38039887482983,829.0092672890211,395.3619318549501,620.6003301440473,1.8814989057389802,1200
2001-04-01,2001,4,1,6,13,2,91,1,Western,18.36261846569387,11.198004442096133,61.33093386894909,49.74898583373734,1378.5010925051347,1201.9999317037373,406.0205353564376,2.0,1200
2001-04-01,2001,4,1,6,13,2,91,1,Kigali,18.489057262819696,6.910938897065822,71.8367550079514,52.051656420633904,597.405603641755,331.03797141340004,269.1976806915874,2.0,1200
2001-04-02,2001,4,2,0,14,2,92,0,Northern,17.64246639209977,4.544893862987748,54.683290091658726,38.5265191600787,1733.4794514536816,808.0590050730589,611.7452562105661,1.9038019716798467,1200
2001-04-02,2001,4,2,0,14,2,92,0,Kigali,18.735042659621932,9.860694338716677,66.90185262332585,37.64070806680917,1088.7749733283297,433.7379894625339,242.66845616534036,2.0,1200
2001-04-02,2001,4,2,0,14,2,92,0,Northern,15.714540557092219,1.8475496032143595,60.60930641890716,33.47911802630128,1223.2447186251927,764.7613952407194,648.6687539159908,1.8233474632389925,1200
2001-04-02,2001,4,2,0,14,2,92,0,Western,18.449427776567948,5.054360160371801,69.60549506779812,45.390128586419806,2417.176393683951,1983.1957311009346,491.73934790330105,1.6891695105865079,1200
2001-04-03,2001,4,3,1,14,2,93,0,Eastern,21.828619796234214,1.8633350192929223,55.73803913919269,31.92722663411912,3034.3309605387244,1183.4790978273334,371.19718089830394,2.0,1200
2001-04-03,2001,4,3,1,14,2,93,0,Eastern,18.41082751833801,1.6200861273895475,58.07719013859754,60.39587426327877,2720.178790669932,1491.772946791901,345.12609636120914,2.0,1200
2001-04-03,2001,4,3,1,14,2,93,0,Eastern,19.78509044246312,1.6352400069024309,58.56546444547143,44.40324915629677,2436.9335797116323,1033.5847259447587,369.0460384555642,2.0,1200
2001-04-04,2001,4,4,2,14,2,94,0,Eastern,19.201220712021573,6.240073801504592,61.309760351037966,40.43688980776056,2710.3038274245832,2939.1564342724705,384.59232931550383,1.869766866379608,1200
2001-04-04,2001,4,4,2,14,2,94,0,Eastern,21.64531469522959,4.918373393181972,65.88813581741555,48.497571684795496,2023.603050958489,2044.9843494693032,416.6992218978855,1.9820334180516421,1200
2001-04-04,2001,4,4,2,14,2,94,0,Northern,16.341825706496305,14.862110761494817,75.60666909287475,63.22154503476641,1513.0491478905087,1051.223785281756,685.8872601474983,2.0,1200
2001-04-04,2001,4,4,2,14,2,94,0,Southern,21.09865062682411,19.993380330690144,67.33179088040244,51.6207552545162,2118.2380335711637,2195.9170241188017,448.5676681517812,1.9864067812457538,1200
2001-04-05,2001,4,5,3,14,2,95,0,Southern,19.790097558482575,19.077882769335673,69.109034299206,42.86813471426353,2257.079798364221,1968.9472318130208,388.750776815285,2.0,1200
2001-04-05,2001,4,5,3,14,2,95,0,Eastern,22.96435228810024,2.4145289924132842,60.920877179385165,40.55528820737338,2246.9025783687816,1260.1584190316992,370.50091016957754,1.748008737462165,1200
2001-04-05,2001,4,5,3,14,2,95,0,Western,19.07040618428697,7.605584560052911,65.32997489747083,44.60470102349875,1719.8343617859969,940.1189632757844,561.5047071574368,1.583939967669539,1200
2001-04-05,2001,4,5,3,14,2,95,0,Northern,20.513070055327038,10.206779297221482,68.2988188493126,38.52496902691708,1992.7838917508773,1809.3325111097397,666.2701568580287,1.8955677784752325,1200
2001-04-05,2001,4,5,3,14,2,95,0,Kigali,19.97534552699871,3.366630039420293,57.76269877855545,44.79801113435693,1073.0052157868267,1240.6356887827567,235.93052782766264,1.7243862312577667,1200
2001-04-05,2001,4,5,3,14,2,95,0,Western,16.384895977722042,6.712060930176586,70.31753398088402,48.51877517528681,2054.135924682212,1805.689850016085,554.2104223073445,2.0,1200
2001-04-05,2001,4,5,3,14,2,95,0,Eastern,19.631407258155935,5.265869950131945,54.569103884244115,25.50659856414558,1997.1538644921116,1629.6452696994,317.6729230446338,1.968896759082418,1200
2001-04-06,2001,4,6,4,14,2,96,0,Eastern,22.775793516221043,3.1983729354327965,62.18610250428017,37.36130301844541,2243.2504835160926,2407.7440190135294,252.29697615931465,1.937025536633747,1200
2001-04-06,2001,4,6,4,14,2,96,0,Southern,19.417934653059696,9.785087751304328,67.65593107868872,40.397854294286006,1889.7831460783198,1866.7468228118062,474.6510009629049,2.0,1200
2001-04-06,2001,4,6,4,14,2,96,0,Eastern,21.667959614370726,3.5327058380580256,54.26241401899156,38.136067066400074,2337.6474931232633,1929.8713643540516,316.1299995233228,1.9284378845175305,1200
2001-04-06,2001,4,6,4,14,2,96,0,Kigali,21.751231318073184,7.780529894118527,61.00293905673378,52.67066682578327,1137.6554491867237,573.5677826696284,251.22243786267924,1.2347626803414005,1200
2001-04-06,2001,4,6,4,14,2,96,0,Eastern,23.157486731774096,7.494311569660794,61.58407479820929,62.032025657305155,1857.4535008189582,693.847364763888,294.28163277191567,1.7900217179666205,1200
2001-04-06,2001,4,6,4,14,2,96,0,Eastern,19.207310066450646,0.9607928878084614,68.87182359163812,31.85191364579821,2884.97634156523,2537.0009302691046,359.7066587172396,2.0,1200
2001-04-07,2001,4,7,5,14,2,97,1,Northern,15.29295700745609,2.3763259043923104,70.91761841697591,39.51239848279788,1109.6659258062334,576.32880899615,655.5129312131687,1.2181815552543467,1200
2001-04-07,2001,4,7,5,14,2,97,1,Southern,19.164395747580613,6.499803953450283,66.3574942915166,41.82954852538281,1232.0880335339125,874.6937796973583,412.18280187388604,1.777891081234785,1200
2001-04-07,2001,4,7,5,14,2,97,1,Kigali,19.830711127032863,2.507579841028481,58.30586562060879,46.596814472599185,659.439075601261,376.78204993173523,250.59187509179506,1.8405973916799647,1200
2001-04-07,2001,4,7,5,14,2,97,1,Kigali,19.87423703623358,3.1446546743351607,59.65411517027674,46.86446590916992,498.41369216685183,366.51144468872997,216.36133468860626,1.802075596665065,1200
2001-04-07,2001,4,7,5,14,2,97,1,Northern,18.098407441967748,8.79499861746964,65.47880798717416,52.99653188552647,971.3753167767657,343.98983453175015,576.3770488403278,1.6089393044169102,1200
2001-04-07,2001,4,7,5,14,2,97,1,Southern,18.038346045641397,6.103557373054812,68.64815760790532,36.30756561943941,1215.3957839285738,1267.4245001473535,370.0341357040541,1.7410591164958866,1200
2001-04-08,2001,4,8,6,14,2,98,1,Eastern,22.10440314796985,2.5183248697098524,59.663858555451796,36.584256561489816,1772.4515376149948,1288.2864858443813,383.1997444068388,1.7862668809454676,1200
2001-04-08,2001,4,8,6,14,2,98,1,Southern,20.019965173254366,4.824972085355462,58.54633036177791,46.17408447611426,1176.8537209640601,1028.376551170782,431.2921076519442,1.474461012749184,1200
2001-04-08,2001,4,8,6,14,2,98,1,Southern,16.408530189913762,1.2723670332161756,58.4191132321559,36.935680602276236,974.7133243386488,898.7605244791756,347.9073521528044,1.9988590339997652,1200
2001-04-08,2001,4,8,6,14,2,98,1,Eastern,20.32969245716364,5.954913240746433,62.15344802538427,38.48190538140258,1723.9205276732953,1804.7602856380595,342.97071182932035,1.7458758117788187,1200
2001-04-08,2001,4,8,6,14,2,98,1,Eastern,18.893490039773194,4.695703936000585,62.39354288708778,41.89447211554537,1406.4820822485676,1077.697791011769,335.9367406983865,1.4900650322677795,1200
2001-04-09,2001,4,9,0,15,2,99,0,Northern,16.215745239993165,10.889104286094287,66.7540159126164,41.78625340620877,1708.261328827829,691.436485938893,723.035682920231,1.6390538928615346,1200
2001-04-09,2001,4,9,0,15,2,99,0,Southern,20.25079199033122,30.026069473376264,72.09639800892225,58.30146090100366,2412.5076077281446,1219.885082526715,440.3512611034704,2.0,1200
2001-04-09,2001,4,9,0,15,2,99,0,Northern,15.994748741960558,23.876294195723727,63.847728849761324,54.54758438290322,1818.6419490220846,1919.5870954393163,737.8737103572981,1.838182775450742,1200
2001-04-09,2001,4,9,0,15,2,99,0,Western,18.763793610664013,7.0065547812105855,56.75768778927291,49.72001150870441,2032.1963453953135,1745.1823160616948,484.32142737140913,1.9929810866630362,1200
2001-04-10,2001,4,10,1,15,2,100,0,Kigali,20.118646931793055,8.933898239345963,64.84718036394865,70.12889401251516,1037.4121363997274,623.6150665360234,247.87700451134302,2.0,1200
2001-04-11,2001,4,11,2,15,2,101,0,Kigali,18.700992269173486,7.544356019486445,59.933033539923876,46.751296315938085,875.9706287901564,773.911719461415,267.98207697762797,2.0,1200
2001-04-11,2001,4,11,2,15,2,101,0,Eastern,21.382092186760914,10.754025818732721,60.57584053126625,68.15529065661697,3147.696715823726,3747.742848598624,347.4896879363948,1.8647642313421924,1200
2001-04-12,2001,4,12,3,15,2,102,0,Northern,16.692190334767353,5.814589956827344,58.73167435662335,57.262431881272086,1603.2015313202692,772.0075715702695,589.4574997372115,1.9455622068411351,1200
2001-04-12,2001,4,12,3,15,2,102,0,Northern,17.698315586557566,6.75690927216193,63.52449985533617,40.71775784843873,2076.9622507024023,1864.9333941780114,674.4363952679518,2.0,1200
2001-04-12,2001,4,12,3,15,2,102,0,Kigali,18.493559035458798,2.616327876250983,70.67823474936215,43.00520127546919,999.2651873041731,981.285371417773,228.84573488795468,1.7104787454300012,1200
2001-04-13,2001,4,13,4,15,2,103,0,Northern,17.384708717750474,30.852404339663092,71.8546323212808,58.39162824700191,1967.4458145255412,898.0245572056405,607.9942873673023,2.0,1200
2001-04-13,2001,4,13,4,15,2,103,0,Eastern,21.870799244966545,9.631840169957453,68.27471108460598,45.396343832864325,2769.169621655501,1747.8261140627333,405.0773334359219,2.0,1200
2001-04-13,2001,4,13,4,15,2,103,0,Southern,22.62686187983688,8.847779093351326,73.18468907173877,54.886122406392445,2229.1361729741125,1237.9528746496542,284.6715414143357,1.8905876376488964,1200
2001-04-14,2001,4,14,5,15,2,104,1,Northern,16.035360028015372,10.722029890201771,69.6582127094479,42.063583251324204,880.2239296108402,621.9524416222806,663.0570859859411,1.592527533748323,1200
2001-04-14,2001,4,14,5,15,2,104,1,Kigali,20.058349640095432,14.381536987313995,75.39037481070827,54.684049352926515,681.686089497313,463.22028877755974,255.14998835665477,1.7899918838669284,1200
2001-04-14,2001,4,14,5,15,2,104,1,Kigali,24.13994476920395,1.159285511826299,61.96402035479642,44.59612569321621,733.1769598451018,838.3298712656111,305.41580197976026,1.7435783732156798,1200
2001-04-14,2001,4,14,5,15,2,104,1,Southern,19.97513801043744,14.477719416688421,67.01608842353788,39.61081113572853,1124.313930329735,1000.7482221141443,441.2392175426336,1.5358107623505541,1200
2001-04-14,2001,4,14,5,15,2,104,1,Kigali,18.470982360750778,3.1882251333566143,63.5405242485017,38.29594630895244,621.2847876465312,418.65292326452925,243.60493794764153,1.8488881492477163,1200
2001-04-14,2001,4,14,5,15,2,104,1,Western,15.189084586376712,6.399366177119643,52.09477360865621,50.173772688368786,938.6907272129419,895.8575468338507,503.016729957984,1.944612482095378,1200
2001-04-15,2001,4,15,6,15,2,105,1,Western,19.003886165799376,9.671127493097496,66.93065752926525,51.065066979608744,1115.3306752028468,438.97469513881776,499.60353980698164,1.6178608039997664,1200
2001-04-15,2001,4,15,6,15,2,105,1,Southern,18.681809149277896,13.2137619903427,66.42042278836809,51.69404739318711,1494.2574405121045,582.6265679715425,425.0089175144798,1.7024398300770038,1200
2001-04-15,2001,4,15,6,15,2,105,1,Northern,16.50739789605124,18.53666946782375,74.47234333579453,62.42188681007548,911.9493378069031,564.4454005065846,568.8327186086406,1.8466318591249626,1200
2001-04-15,2001,4,15,6,15,2,105,1,Western,19.30930775360802,4.0503319138239995,55.77460706028292,48.67964739876759,1193.8943980780118,873.3297510104302,561.2558421776969,1.833776474326639,1200
2001-04-15,2001,4,15,6,15,2,105,1,Southern,18.36619806457655,5.912019746176233,60.629544991441456,61.54764111792378,1269.2123477599434,845.3611873373213,410.4325861520351,1.6867241845084946,1200
2001-04-16,2001,4,16,0,16,2,106,0,Kigali,20.56735535806017,3.2893400556287498,61.013654996244064,49.04360518256417,1170.5712655498735,1334.3339997970102,239.4579593150955,2.0,1200
2001-04-16,2001,4,16,0,16,2,106,0,Southern,21.011736674864505,9.798699485899194,63.42937379676497,55.782428245171104,2200.494009297926,2394.2926844491053,387.5859609561839,2.0,1200
2001-04-17,2001,4,17,1,16,2,107,0,Western,18.852405535613354,2.6112968647332298,56.74129224346772,39.30305926009615,1819.5915855697476,1727.3348763669687,520.6163887741415,2.0,1200
2001-04-17,2001,4,17,1,16,2,107,0,Southern,21.497606468126456,13.356643567439038,59.924547997871706,50.04851815682585,1956.8153103360228,1629.518206576212,499.4422591574619,2.0,1200
2001-04-17,2001,4,17,1,16,2,107,0,Eastern,20.07157695319143,2.4248759441851537,60.39104638282,48.940879750111876,2728.882359111439,1801.1198741755236,357.8337084853644,2.0,1200
2001-04-18,2001,4,18,2,16,2,108,0,Eastern,20.850213135356753,8.254781313661995,56.31387025904725,53.86447518778279,2950.6874866139806,2795.538945353058,330.61795564426,2.0,1200
2001-04-18,2001,4,18,2,16,2,108,0,Northern,18.19996064465741,4.293579380926307,58.02453497238045,59.20482202704081,1198.784993921735,693.6170156838607,567.0928691023312,2.0,1200
2001-04-18,2001,4,18,2,16,2,108,0,Kigali,19.57533044666102,4.061030742867128,62.73267147517706,37.83094504545251,1124.3903584466818,476.05692762241097,282.88800736619936,1.7814079177848965,1200
2001-04-18,2001,4,18,2,16,2,108,0,Western,19.139740620987215,6.860924811698381,59.17704857975791,46.606439379931444,1660.6279060378076,740.6528093769233,552.1216848181834,2.0,1200
2001-04-19,2001,4,19,3,16,2,109,0,Southern,20.10886025355739,10.861910307798034,62.565972077564496,59.432900391861715,2719.4379863753315,2235.0218173788535,434.8313569574755,2.0,1200
2001-04-19,2001,4,19,3,16,2,109,0,Southern,21.570239789995565,6.93843589944776,56.883653550239785,43.524681215684716,2342.331007449199,2753.792501508531,417.18606215882556,1.4183357527717866,1200
2001-04-19,2001,4,19,3,16,2,109,0,Western,20.33153270135864,2.9006588686881942,52.39696139512225,35.190361243575126,2067.995168500948,1070.401672337977,494.0308551847432,2.0,1200
2001-04-19,2001,4,19,3,16,2,109,0,Western,20.00378824097841,11.176680845458272,63.869597314271445,56.943988828709976,1932.79664993621,1671.0241567305904,524.1220816386038,2.0,1200
2001-04-20,2001,4,20,4,16,2,110,0,Eastern,20.29332997563682,7.4637107294405265,67.1314259370034,63.10545205000513,2175.5826157357224,1092.9367676387308,373.49882940617584,1.8590769625905332,1200
2001-04-20,2001,4,20,4,16,2,110,0,Kigali,22.605801780542375,12.99519147689586,54.88472309579902,43.86369078513906,891.6515217512045,522.0132891003531,264.9176451798195,1.7680499752025531,1200
2001-04-20,2001,4,20,4,16,2,110,0,Eastern,20.743657244040875,5.600693160237743,54.07994324540101,48.48302132146194,2669.1898382080417,2355.530761538438,312.0741044067597,1.770438428531658,1200
2001-04-20,2001,4,20,4,16,2,110,0,Northern,18.131211299890467,4.102514844243476,67.94230116245198,45.94586067152887,1667.208773775412,1607.6269323922259,519.8621757584825,2.0,1200
2001-04-21,2001,4,21,5,16,2,111,1,Southern,23.504016587841313,10.907499237558063,57.163877393435875,41.13550053772009,1153.7613934117167,704.4745347727691,408.4470102239573,1.5166023913740525,1200
2001-04-22,2001,4,22,6,16,2,112,1,Western,20.015067727304114,15.590968092630304,66.82508288642644,38.55355833205876,1192.2552868638015,984.93223917315,498.0671553716503,1.765765576972838,1200
2001-04-22,2001,4,22,6,16,2,112,1,Kigali,20.81353367531256,8.47048276663459,61.26775380468801,47.99821010497603,594.4015221797393,291.32188288274443,218.71304877600195,1.7678605181953135,1200
2001-04-22,2001,4,22,6,16,2,112,1,Eastern,18.11727014103197,4.664794388045992,73.43986024847814,50.30145048227742,1261.902105757527,687.2348003476653,359.38404614100426,1.966601218031173,1200
2001-04-22,2001,4,22,6,16,2,112,1,Kigali,23.308415804520457,10.241635850480087,58.86428386522631,46.07208925657349,495.9693479955776,584.2160977216629,261.7246288335729,1.9511372811291918,1200
2001-04-22,2001,4,22,6,16,2,112,1,Eastern,23.534929232042515,2.6463244310346914,61.105112338578444,41.416321716490806,1290.9366257607069,1513.7897565798044,326.52030958567764,2.0,1200
2001-04-22,2001,4,22,6,16,2,112,1,Kigali,19.745427208905426,25.80063497564595,69.72236907095544,60.96929236115093,718.798964645493,347.8851888645123,248.80659682908518,1.5119066712954814,1200
2001-04-22,2001,4,22,6,16,2,112,1,Eastern,21.82511406121487,9.94132353700026,68.1059803525929,47.24633689278394,1679.1943913314985,945.7782910875744,346.23409119509836,1.4324665370544496,1200
2001-04-22,2001,4,22,6,16,2,112,1,Kigali,19.70042997960995,10.820852977495768,63.72256866545481,40.67706918610892,661.1144608940544,513.185833550229,293.8075472927304,1.639102900610758,1200
2001-04-23,2001,4,23,0,17,2,113,0,Eastern,21.721983331664585,3.4559721066655804,63.607277151404304,36.97819549618789,2079.7973406956667,1830.269498489306,418.63701035309344,2.0,1200
2001-04-23,2001,4,23,0,17,2,113,0,Southern,20.40758140776081,3.960550445812066,62.08044417456658,59.61117358068421,2072.8191479236884,705.7310118562821,450.45325318843663,2.0,1200
2001-04-23,2001,4,23,0,17,2,113,0,Northern,18.98013219206806,15.742669952324391,64.85601868499145,37.13704060663792,1949.0481101239857,1430.8389923478628,612.9586083545577,2.0,1200
2001-04-23,2001,4,23,0,17,2,113,0,Northern,16.966343466827173,1.8442215067881875,55.11149749222074,42.126283389179186,1779.5324326587186,2016.9433765752256,701.2574186836142,2.0,1200
2001-04-23,2001,4,23,0,17,2,113,0,Northern,19.32836139212452,4.160863583428526,60.203588014364506,61.501173848698684,1822.3085864476598,1301.9023711941495,640.3683512374005,1.7905001531524467,1200
2001-04-23,2001,4,23,0,17,2,113,0,Southern,17.595433670454838,2.205509273312422,61.1128602827821,35.48356601360963,2137.868612878799,786.2093203043178,426.03569704917305,1.9048737949219625,1200
2001-04-24,2001,4,24,1,17,2,114,0,Northern,17.17051133837085,9.121862935827926,65.92760900992137,39.74936370627456,1473.2545559544192,1586.6116952065058,535.5310066887943,1.417891681700009,1200
2001-04-24,2001,4,24,1,17,2,114,0,Western,17.956090279202414,12.797243327286644,59.19224386128088,46.497807031128055,2053.714736058479,2113.3119338904908,485.4740598361049,1.8725504627316827,1200
2001-04-24,2001,4,24,1,17,2,114,0,Western,16.845849257037948,9.292981485182143,56.639417115239326,37.18693210793396,2138.4683866977875,1714.265017932034,391.1098954596844,2.0,1200
2001-04-24,2001,4,24,1,17,2,114,0,Western,19.235044842201876,7.2522744658295055,66.17936765241454,34.88778753447572,2345.5969178742935,2199.7001376186217,553.7729206553269,2.0,1200
2001-04-26,2001,4,26,3,17,2,116,0,Eastern,20.50362703883709,1.339680649063264,57.82772247035445,49.88833810679948,1761.1553912037436,1233.7474767966148,356.26318347340566,1.9603296167387885,1200
2001-04-26,2001,4,26,3,17,2,116,0,Kigali,20.051827607325436,7.208264585018739,62.74777726779687,46.84334947498094,1000.2133426363756,412.72478181315813,200.47009432413333,1.9854156989591722,1200
2001-04-26,2001,4,26,3,17,2,116,0,Kigali,19.594859935455595,2.200629026707596,69.35462605524253,46.47633117336042,826.4549272072202,865.1207641131549,288.9496196558611,1.600861780192153,1200
2001-04-27,2001,4,27,4,17,2,117,0,Eastern,21.35216236080933,7.852397790831313,66.40420083469625,40.34860918423735,2614.1070386313427,2620.1848787715394,289.1371777888189,1.7043474081132268,1200
2001-04-27,2001,4,27,4,17,2,117,0,Southern,18.686556152542142,9.904157399401441,67.5404544599154,53.559311059657155,1867.2612889636853,2088.239927306183,505.8498400081124,2.0,1200
2001-04-27,2001,4,27,4,17,2,117,0,Western,16.767288072715644,4.3008792434008285,67.53228315622549,42.27186019872455,1414.7267137527974,1040.0382017608472,568.6415302314277,1.61296741508083,1200
2001-04-28,2001,4,28,5,17,2,118,1,Western,20.564097862015977,5.360867226497298,62.298944190461825,41.27703263084115,1184.3528968671897,1046.0681608484344,515.2884843932301,1.4439579930674784,1200
2001-04-28,2001,4,28,5,17,2,118,1,Eastern,23.56339574401462,3.8527931914995057,63.804868244040634,43.646262099124115,1062.0410158653474,1069.0662887967317,394.4126805474527,2.0,1200
2001-04-28,2001,4,28,5,17,2,118,1,Kigali,21.452791278532946,7.061036736610559,70.87918963041623,46.05199246543013,502.4108587117042,391.2555957073263,281.84230213589933,1.8206493959494419,1200
2001-04-29,2001,4,29,6,17,2,119,1,Kigali,23.459995841645252,3.1575258699524347,48.802878748518,42.38844409543134,632.7774796094337,701.994987066187,241.22357612170043,1.710161916321267,1200
2001-04-29,2001,4,29,6,17,2,119,1,Eastern,23.348203587289554,6.85047002302473,58.592664759059076,56.794520808430235,1617.1837365595804,1142.539526801132,342.26885413039395,1.7268607930407338,1200
2001-04-29,2001,4,29,6,17,2,119,1,Kigali,21.765332745904992,7.15666415714331,67.87042464187795,34.795358153706054,585.9310117109765,234.72561062524386,222.95252348090165,1.7315599201691625,1200
2001-04-30,2001,4,30,0,18,2,120,0,Kigali,19.192008445943245,10.346480053533123,67.06117998324392,49.09286869477398,1135.8055481944682,1031.520567494372,215.38717479002673,2.0,1200
2001-04-30,2001,4,30,0,18,2,120,0,Western,16.732716522044118,12.835413581761497,68.56324816289327,51.96145794919303,2180.8476269750904,1259.745769458453,520.6011193830698,1.8308291426672287,1200
2001-04-30,2001,4,30,0,18,2,120,0,Southern,19.682568392379874,10.884937974844897,57.987946532522486,39.61683111979653,1969.1543055175066,967.3820268763013,430.08588475483026,1.5471942709328212,1200
2001-05-01,2001,5,1,1,18,2,121,0,Eastern,21.725660612511472,2.8111784618750004,67.90682601433562,24.566940564999147,1706.3334223505087,1225.8986659360642,327.3288086681833,1.5289838851125244,1200
2001-05-01,2001,5,1,1,18,2,121,0,Western,15.731704801542394,16.41045757460178,73.106172533988,44.625958048641124,1523.101533869625,1786.0568762783842,513.9142157938688,1.5435528881881677,1200
2001-05-01,2001,5,1,1,18,2,121,0,Western,17.39709260358697,7.821901769559762,64.217388137808,39.016049932799326,1852.9835114224531,821.1657708772061,495.4492788274617,1.1883319040160611,1200
2001-05-01,2001,5,1,1,18,2,121,0,Northern,18.451687955513304,11.260785890373416,73.51438576225863,44.06632230171947,1970.7672505681176,2308.1619429304947,637.7058041494179,1.5776942424638205,1200
2001-05-01,2001,5,1,1,18,2,121,0,Kigali,18.455823531818314,1.278848985405193,66.34677113944528,38.29225222226543,1169.0187284534986,1298.310772527953,213.62680312524952,1.100209372093507,1200
2001-05-01,2001,5,1,1,18,2,121,0,Kigali,21.683452298616682,3.7689612625476663,54.19120354716463,41.45686038056964,862.9603577321459,370.3324176333305,249.83202234062557,1.5653830036096255,1200
2001-05-02,2001,5,2,2,18,2,122,0,Kigali,19.95301106841838,4.668984598178932,63.57781981814509,40.67648672269164,937.7495876068725,1027.571689102269,252.65114315712418,1.2204876723292908,1200
2001-05-02,2001,5,2,2,18,2,122,0,Kigali,20.554413772268187,13.86146415096132,65.26344025418796,43.664984292335575,959.3255493645157,314.8474440778718,249.858763584043,1.3982122980499796,1200
2001-05-02,2001,5,2,2,18,2,122,0,Western,17.529351704979536,15.692882999732923,72.33357567770001,51.41833505044663,1950.486821202888,1534.88047939342,432.27419359907543,1.3300408401734083,1200
2001-05-02,2001,5,2,2,18,2,122,0,Eastern,22.46020839666193,3.7876696430515873,66.44502291142322,37.60912510507448,2675.3170863866903,2122.4029030320344,360.75853216213596,1.628332182595345,1200
2001-05-02,2001,5,2,2,18,2,122,0,Eastern,22.87834113154711,3.8377892022900353,59.384761269213854,55.558921657957555,2354.244910545647,2599.045858417537,274.3490300761788,1.5642249998600648,1200
2001-05-02,2001,5,2,2,18,2,122,0,Southern,19.410610047991668,6.601117545309034,67.76874292120327,41.83012103251814,2365.522874330737,1022.262172768202,407.6137521863734,1.4560357137884992,1200
